shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
002A_shp,37.666723088,-122.447645532999,176,3500
002A_shp,37.667117539,-122.448126261999,177,3520
002A_shp,37.667537858,-122.448570846999,178,3540
002A_shp,37.667976537,-122.448986616999,179,3560
002A_shp,37.668432948,-122.449370888999,180,3580
002A_shp,37.668905599,-122.449722692999,181,3600
002A_shp,37.669390828,-122.450046480999,182,3620
002A_shp,37.6698822,-122.450355268999,183,3640
002A_shp,37.670375836,-122.450658315999,184,3660
002A_shp,37.670871288,-122.450956638999,185,3680
002A_shp,37.671366939,-122.451254442999,186,3700
002A_shp,37.671861053,-122.451556257999,187,3720
002A_shp,37.672352782,-122.451864183999,188,3740
002A_shp,37.6728354,-122.452193893999,189,3760
002A_shp,37.673299015,-122.452564278999,190,3780
002A_shp,37.673741787,-122.452972975999,191,3800
002A_shp,37.674158125,-122.453423398999,192,3820
002A_shp,37.674546347,-122.453912104999,193,3840
002A_shp,37.674907112,-122.454432978999,194,3860
002A_shp,37.675249101,-122.454973735999,195,3880
002A_shp,37.675584613,-122.455520895999,196,3900
002A_shp,37.675925379,-122.456062888999,197,3920
002A_shp,37.67627518,-122.456595661,198,3940
002A_shp,37.676645956,-122.457105276999,199,3960
002A_shp,37.677043199,-122.457582428999,200,3980
002A_shp,37.677464552,-122.458025547999,201,4000
002A_shp,37.677902556,-122.458442491999,202,4020
002A_shp,37.678347103,-122.458848404999,203,4040
002A_shp,37.678793825,-122.459250517999,204,4060
002A_shp,37.679238864,-122.459655569999,205,4080
002A_shp,37.679678209,-122.460070348999,206,4100
002A_shp,37.680116111,-122.460487546999,207,4120
002A_shp,37.680558528,-122.460897118999,208,4140
002A_shp,37.681001487,-122.461305766999,209,4160
002A_shp,37.681433485,-122.461732456999,210,4180
002A_shp,37.681842011,-122.462194322999,211,4200
002A_shp,37.682223783,-122.462691030999,212,4220
002A_shp,37.682592544,-122.463203228999,213,4240
002A_shp,37.682955455,-122.463722022999,214,4260
002A_shp,37.68331726,-122.464242038999,215,4280
002A_shp,37.68368114,-122.464759750999,216,4300
002A_shp,37.68405313,-122.465268262999,217,4320
002A_shp,37.68441948,-122.465783188999,218,4340
002A_shp,37.684778451,-122.466306303999,219,4360
002A_shp,37.685130143,-122.466837116999,220,4380
002A_shp,37.685484593,-122.467364883999,221,4400
002A_shp,37.68588765,-122.467833161999,222,4420
002A_shp,37.686348981,-122.468207282999,223,4440
002A_shp,37.686837784,-122.468522143999,224,4460
002A_shp,37.68733889,-122.468804886999,225,4480
002A_shp,37.687848706,-122.469062080999,226,4500
002A_shp,37.688351572,-122.469339838999,227,4520
002A_shp,37.688863808,-122.469588316999,228,4540
002A_shp,37.689396502,-122.469755083999,229,4560
002A_shp,37.689941902,-122.469831306999,230,4580
002A_shp,37.690491047,-122.469840595999,231,4600
002A_shp,37.691040247,-122.469831396999,232,4620
002A_shp,37.691589483,-122.469839169999,233,4640
002A_shp,37.692138579,-122.469856755999,234,4660
002A_shp,37.692687708,-122.469872433999,235,4680
002A_shp,37.693236962,-122.469878264999,236,4700
002A_shp,37.6937862,-122.469885892999,237,4720
002A_shp,37.694335248,-122.469905439999,238,4740
002A_shp,37.69488221,-122.469965544999,239,4760
002A_shp,37.695418418,-122.470113811999,240,4780
002A_shp,37.69594659,-122.470303469999,241,4800
002A_shp,37.696471006,-122.470509000999,242,4820
002A_shp,37.696995329,-122.470714871999,243,4840
002A_shp,37.697525296,-122.470896122999,244,4860
002A_shp,37.698067928,-122.470999969999,245,4880
002A_shp,37.698616581,-122.471030763999,246,4900
002A_shp,37.699165804,-122.471039860999,247,4920
002A_shp,37.699715075,-122.471042151999,248,4940
002A_shp,37.700264309,-122.471049841999,249,4960
002A_shp,37.700813447,-122.471065246999,250,4980
002A_shp,37.701362597,-122.471079888999,251,5000
002A_shp,37.70191177,-122.471093158999,252,5020
002A_shp,37.702461016,-122.471099361999,253,5040
002A_shp,37.703009992,-122.471083664999,254,5060
002A_shp,37.703549518,-122.470960110999,255,5080
002A_shp,37.70405688,-122.470698392999,256,5100
002A_shp,37.704529815,-122.470347271999,257,5120
002A_shp,37.704987182,-122.469964476999,258,5140
002A_shp,37.705440628,-122.469574327999,259,5160
002A_shp,37.705898712,-122.469192852999,260,5180
002A_shp,37.706358967,-122.468815546999,261,5200
002A_shp,37.70681787,-122.468435631999,262,5220
002A_shp,37.707282058,-122.468066063999,263,5240
002A_shp,37.707745637,-122.467695318999,264,5260
002A_shp,37.70819732,-122.467301989999,265,5280
002A_shp,37.70865577,-122.466921457999,266,5300
002A_shp,37.709107561,-122.466528644999,267,5320
002A_shp,37.70949691,-122.466043165999,268,5340
002A_shp,37.70980822,-122.465474851999,269,5360
002A_shp,37.710015817,-122.464836479999,270,5380
002A_shp,37.710120744,-122.464158713999,271,5400
002A_shp,37.710136555,-122.463467794999,272,5420
002A_shp,37.710130547,-122.462776451999,273,5440
002A_shp,37.710120673,-122.462085178999,274,5460
002A_shp,37.710108615,-122.461393959999,275,5480
002A_shp,37.710098329,-122.460702695999,276,5500
002A_shp,37.710092213,-122.460011352999,277,5520
002A_shp,37.710090273,-122.459319974999,278,5540
002A_shp,37.71009463,-122.458628613999,279,5560
002A_shp,37.710117625,-122.457937916999,280,5580
002A_shp,37.710177195,-122.457250828999,281,5600
002A_shp,37.710294125,-122.456575633999,282,5620
002A_shp,37.710471516,-122.455921713999,283,5640
002A_shp,37.710702168,-122.455294648999,284,5660
002A_shp,37.710990338,-122.454706312999,285,5680
002A_shp,37.71132489,-122.454158253999,286,5700
002A_shp,37.711693404,-122.453645746999,287,5720
002A_shp,37.712076681,-122.453150503999,288,5740
002A_shp,37.71246516,-122.452661715999,289,5760
002A_shp,37.712856292,-122.452176285999,290,5780
002A_shp,37.713248471,-122.451692191999,291,5800
002A_shp,37.713644566,-122.451213183999,292,5820
002A_shp,37.714046648,-122.450742152999,293,5840
002A_shp,37.714459239,-122.450285779999,294,5860
002A_shp,37.714885762,-122.449850240999,295,5880
002A_shp,37.715330626,-122.449444838999,296,5900
002A_shp,37.715794696,-122.449075121999,297,5920
002A_shp,37.716280694,-122.448753623999,298,5940
002A_shp,37.716790553,-122.448497217999,299,5960
002A_shp,37.717317061,-122.448301091999,300,5980
002A_shp,37.717856252,-122.448170389999,301,6000
002A_shp,37.718400873,-122.448080942999,302,6020
002A_shp,37.718947336,-122.448011265999,303,6040
002A_shp,37.719493494,-122.447938137,304,6060
002A_shp,37.720037608,-122.447843763999,305,6080
002A_shp,37.720579637,-122.447731874999,306,6100
002A_shp,37.721120571,-122.447611873999,307,6120
002A_shp,37.721662011,-122.447495880999,308,6140
002A_shp,37.722203617,-122.447380776999,309,6160
002A_shp,37.722744269,-122.447258755999,310,6180
002A_shp,37.72328394,-122.447130042999,311,6200
002A_shp,37.723819007,-122.446974473999,312,6220
002A_shp,37.724343321,-122.446768736999,313,6240
002A_shp,37.724854243,-122.446515264999,314,6260
002A_shp,37.725351102,-122.446220842999,315,6280
002A_shp,37.725827749,-122.445877437999,316,6300
002A_shp,37.726286135,-122.445496702999,317,6320
002A_shp,37.726718974,-122.445071270999,318,6340
002A_shp,37.727125693,-122.444606716999,319,6360
002A_shp,37.727507164,-122.444109354999,320,6380
002A_shp,37.727858159,-122.443577546999,321,6400
002A_shp,37.728182905,-122.443019926999,322,6420
002A_shp,37.728482589,-122.442440503999,323,6440
002A_shp,37.728754936,-122.441840000999,324,6460
002A_shp,37.729006605,-122.441225398999,325,6480
002A_shp,37.729237387,-122.440597853999,326,6500
002A_shp,37.729462093,-122.439966814999,327,6520
002A_shp,37.729699834,-122.439343415999,328,6540
002A_shp,37.729963243,-122.438736729999,329,6560
002A_shp,37.730256333,-122.438151948999,330,6580
002A_shp,37.730582076,-122.437595258999,331,6600
002A_shp,37.730922049,-122.437052084999,332,6620
002A_shp,37.731268685,-122.436515618999,333,6640
002A_shp,37.731616552,-122.435980409999,334,6660
002A_shp,37.731965544,-122.435446362999,335,6680
002A_shp,37.732316621,-122.434914482999,336,6700
002A_shp,37.732669897,-122.434384914999,337,6720
002A_shp,37.733025291,-122.433857595999,338,6740
002A_shp,37.733375027,-122.433324335999,339,6760
002A_shp,37.73372372,-122.432789965999,340,6780
002A_shp,37.734072889,-122.432256086,341,6800
002A_shp,37.734422517,-122.431722679999,342,6820
002A_shp,37.734772593,-122.431189735999,343,6840
002A_shp,37.735123196,-122.430657342999,344,6860
002A_shp,37.735474642,-122.430125827999,345,6880
002A_shp,37.735827797,-122.429596106999,346,6900
002A_shp,37.736181838,-122.429067323999,347,6920
002A_shp,37.736535727,-122.428538377,348,6940
002A_shp,37.736888424,-122.428008166999,349,6960
002A_shp,37.737238878,-122.427475604,350,6980
002A_shp,37.737585466,-122.426939041999,351,7000
002A_shp,37.737931983,-122.426402403999,352,7020
002A_shp,37.738284067,-122.425871543999,353,7040
002A_shp,37.738644924,-122.425350133,354,7060
002A_shp,37.739020084,-122.424844998999,355,7080
002A_shp,37.739412471,-122.424361116999,356,7100
002A_shp,37.739825521,-122.423905364999,357,7120
002A_shp,37.74026309,-122.423487477999,358,7140
002A_shp,37.740716068,-122.423096381999,359,7160
002A_shp,37.741188326,-122.422743386999,360,7180
002A_shp,37.741669769,-122.422410452999,361,7200
002A_shp,37.742153535,-122.422082875999,362,7220
002A_shp,37.742638833,-122.421758910999,363,7240
002A_shp,37.743125333,-122.421437816999,364,7260
002A_shp,37.743612351,-122.421117964999,365,7280
002A_shp,37.744099331,-122.420798018999,366,7300
002A_shp,37.744586553,-122.420478657999,367,7320
002A_shp,37.745074338,-122.420160659999,368,7340
002A_shp,37.745562941,-122.419844658999,369,7360
002A_shp,37.746052146,-122.419530137999,370,7380
002A_shp,37.746542685,-122.419218924999,371,7400
002A_shp,37.747034989,-122.418912196999,372,7420
002A_shp,37.747536663,-122.418630800999,373,7440
002A_shp,37.748056257,-122.418408090999,374,7460
002A_shp,37.748594325,-122.418270938999,375,7480
002A_shp,37.749141992,-122.418222053999,376,7500
002A_shp,37.749691124,-122.418230404999,377,7520
002A_shp,37.750239815,-122.418262064999,378,7540
002A_shp,37.750788091,-122.418303543999,379,7560
002A_shp,37.751335796,-122.418355632999,380,7580
002A_shp,37.75188273,-122.418419274999,381,7600
002A_shp,37.752429499,-122.418484262999,382,7620
002A_shp,37.752977298,-122.418534856999,383,7640
002A_shp,37.753525084,-122.418585672999,384,7660
002A_shp,37.754072857,-122.418636710999,385,7680
002A_shp,37.754620616,-122.418687971999,386,7700
002A_shp,37.755168363,-122.418739455999,387,7720
002A_shp,37.755716097,-122.418791163999,388,7740
002A_shp,37.756263816,-122.418843092999,389,7760
002A_shp,37.756811522,-122.418895246999,390,7780
002A_shp,37.757359216,-122.418947621999,391,7800
002A_shp,37.757906895,-122.419000220999,392,7820
002A_shp,37.758454561,-122.419053041999,393,7840
002A_shp,37.759002214,-122.419106086999,394,7860
002A_shp,37.759549852,-122.419159353999,395,7880
002A_shp,37.760097477,-122.419212843999,396,7900
002A_shp,37.760645088,-122.419266556999,397,7920
002A_shp,37.761192686,-122.419320492999,398,7940
002A_shp,37.761740269,-122.419374652999,399,7960
002A_shp,37.762287839,-122.419429032999,400,7980
002A_shp,37.762835395,-122.419483636999,401,8000
002A_shp,37.763382936,-122.419538464999,402,8020
002A_shp,37.763930464,-122.419593514999,403,8040
002A_shp,37.764477977,-122.419648788999,404,8060
002A_shp,37.765025476,-122.419704283999,405,8080
002A_shp,37.765573285,-122.419754665999,406,8100
002A_shp,37.766121011,-122.419806474999,407,8120
002A_shp,37.766668636,-122.419859954999,408,8140
002A_shp,37.767216146,-122.419915284999,409,8160
002A_shp,37.76776345,-122.419973730999,410,8180
002A_shp,37.768310497,-122.420035889999,411,8200
002A_shp,37.768857509,-122.420098550999,412,8220
002A_shp,37.769404719,-122.420158369999,413,8240
002A_shp,37.769952115,-122.420215456999,414,8260
002A_shp,37.770499813,-122.420267718999,415,8280
002A_shp,37.771047864,-122.420313675999,416,8300
002A_shp,37.771596306,-122.420351553999,417,8320
002A_shp,37.772145344,-122.420368681999,418,8340
002A_shp,37.772693383,-122.420326825999,419,8360
002A_shp,37.773234583,-122.420211590999,420,8380
002A_shp,37.773761488,-122.420017077999,421,8400
002A_shp,37.774267979,-122.419750832999,422,8420
002A_shp,37.774748326,-122.419415819999,423,8440
002A_shp,37.775196347,-122.419015995999,424,8460
002A_shp,37.775614554,-122.418567713999,425,8480
002A_shp,37.776016569,-122.418096196999,426,8500
002A_shp,37.77641472,-122.417619492999,427,8520
002A_shp,37.776810828,-122.417140090999,428,8540
002A_shp,37.777205005,-122.416658169999,429,8560
002A_shp,37.777596706,-122.416173049999,430,8580
002A_shp,37.777985765,-122.415684565999,431,8600
002A_shp,37.778372233,-122.415192825999,432,8620
002A_shp,37.77875609,-122.414697845999,433,8640
002A_shp,37.779137321,-122.414199654999,434,8660
002A_shp,37.779521963,-122.413705781999,435,8680
002A_shp,37.779914193,-122.413221326999,436,8700
002A_shp,37.780305434,-122.412735601999,437,8720
002A_shp,37.780695124,-122.412247895999,438,8740
002A_shp,37.781083853,-122.411758973999,439,8760
002A_shp,37.781473376,-122.411271053999,440,8780
002A_shp,37.781864698,-122.410785421999,441,8800
002A_shp,37.782256377,-122.410300241999,442,8820
002A_shp,37.782646516,-122.409813096999,443,8840
002A_shp,37.783034754,-122.409323542999,444,8860
002A_shp,37.783422519,-122.408833391999,445,8880
002A_shp,37.783811309,-122.408344527999,446,8900
002A_shp,37.784201124,-122.407856959999,447,8920
002A_shp,37.784591573,-122.407370194999,448,8940
002A_shp,37.784982068,-122.406883489,449,8960
002A_shp,37.785371029,-122.406394830999,450,8980
002A_shp,37.785759584,-122.405905655999,451,9000
002A_shp,37.786147732,-122.405415968999,452,9020
002A_shp,37.786535382,-122.404925651999,453,9040
002A_shp,37.786922068,-122.404434126999,454,9060
002A_shp,37.787308334,-122.403942073999,455,9080
002A_shp,37.787694913,-122.403450408999,456,9100
002A_shp,37.788082533,-122.402960046999,457,9120
002A_shp,37.78847117,-122.402470958999,458,9140
002A_shp,37.788860461,-122.401982697,459,9160
002A_shp,37.789250406,-122.401495260999,460,9180
002A_shp,37.789640766,-122.401008349,461,9200
002A_shp,37.790030465,-122.400520595999,462,9220
002A_shp,37.790419431,-122.400031911999,463,9240
002A_shp,37.790807664,-122.399542299999,464,9260
002A_shp,37.791195161,-122.399051761999,465,9280
002A_shp,37.791581922,-122.398560298999,466,9300
002A_shp,37.791967944,-122.398067912999,467,9320
002A_shp,37.792353228,-122.397574605999,468,9340
002A_shp,37.792737771,-122.397080378999,469,9360
002A_shp,37.793128243,-122.396593662999,470,9380
002A_shp,37.79351386,-122.396100788999,471,9400
002A_shp,37.793888648,-122.395594828999,472,9420
002A_shp,37.794246737,-122.395070084999,473,9440
002A_shp,37.794573293,-122.394513859999,474,9460
002A_shp,37.794869983,-122.393932044999,475,9480
002A_shp,37.79515553,-122.393340762999,476,9500
002A_shp,37.795436464,-122.392745976999,477,9520
002A_shp,37.795713558,-122.392148334999,478,9540
002A_shp,37.795987483,-122.391548372999,479,9560
002A_shp,37.796258886,-122.390946589999,480,9580
002A_shp,37.796528631,-122.390343621999,481,9600
002A_shp,37.796798372,-122.389740648999,482,9620
002A_shp,37.797067932,-122.389137545999,483,9640
002A_shp,37.797336599,-122.388533807999,484,9660
002A_shp,37.797604255,-122.387929354999,485,9680
002A_shp,37.797871495,-122.387324606999,486,9700
002A_shp,37.798138233,-122.386719504999,487,9720
002A_shp,37.798404968,-122.386114398999,488,9740
002A_shp,37.7986717,-122.385509287999,489,9760
002A_shp,37.798939209,-122.384904719999,490,9780
002A_shp,37.799207439,-122.384300659999,491,9800
002A_shp,37.799476693,-122.383697318999,492,9820
002A_shp,37.799743352,-122.383092148999,493,9840
002A_shp,37.800010007,-122.382486973999,494,9860
002A_shp,37.800277327,-122.381882262999,495,9880
002A_shp,37.800545646,-122.381278252999,496,9900
002A_shp,37.800810738,-122.380671982999,497,9920
002A_shp,37.801077184,-122.380066652999,498,9940
002A_shp,37.801344896,-122.379462208999,499,9960
002A_shp,37.801613891,-122.378858667999,500,9980
002A_shp,37.801882928,-122.378255155999,501,10000
002A_shp,37.802141623,-122.377644599999,502,10020
002A_shp,37.802380598,-122.377021339999,503,10040
002A_shp,37.802605078,-122.376389578999,504,10060
002A_shp,37.802814548,-122.375749694999,505,10080
002A_shp,37.80300954,-122.375102564999,506,10100
002A_shp,37.803188025,-122.374447916999,507,10120
002A_shp,37.803352005,-122.373787274999,508,10140
002A_shp,37.803499725,-122.373120555999,509,10160
002A_shp,37.803631807,-122.372448657999,510,10180
002A_shp,37.803756383,-122.371774443999,511,10200
002A_shp,37.803880417,-122.371100073999,512,10220
002A_shp,37.804001018,-122.370424707999,513,10240
002A_shp,37.80412006,-122.369748900999,514,10260
002A_shp,37.804236907,-122.369072484999,515,10280
002A_shp,37.804352536,-122.368395735999,516,10300
002A_shp,37.804467017,-122.367718675999,517,10320
002A_shp,37.804581495,-122.367041612999,518,10340
002A_shp,37.804695969,-122.366364546999,519,10360
